season,round,pick,team,gsis_id,pfr_player_id,cfb_player_id,pfr_player_name,hof,position,category,side,college,age,to,allpro,probowls,seasons_started,w_av,car_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks,name_clean,best_ppr,best_ppg,best_season,hit24,hit12,games_fantasy
2020,4,128,BUF,00-0036196,DaviGa01,gabriel-davis-1,Gabriel Davis,False,WR,WR,O,Central Florida,21.0,2025.0,0,0,4,28.0,,26.0,80.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,195.0,3098.0,30.0,3.0,,,gabriel davis,0.0,0.0,,0,0,
2020,4,142,WAS,00-0036340,GandAn00,antonio-gandy-golden-1,Antonio Gandy-Golden,False,WR,WR,O,Liberty,22.0,2021.0,0,0,0,0.0,,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,1.0,3.0,0.0,,,,antonio gandy golden,3.5,0.875,2020.0,0,0,4.0
2020,4,144,SEA,00-0036425,DallDe00,deejay-dallas-1,DeeJay Dallas,False,RB,RB,O,Miami (FL),21.0,2025.0,0,0,0,7.0,,6.0,84.0,0.0,1.0,0.0,0.0,1.0,124.0,538.0,4.0,64.0,407.0,2.0,18.0,,,deejay dallas,56.899998,7.112499713897705,2020.0,0,0,8.0
2020,5,151,LAC,00-0036377,ReedJo03,joe-reed-4,Joe Reed,False,WR,WR,O,Virginia,22.0,2020.0,0,0,0,0.0,,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,1.0,0.0,0.0,0.0,1.0,,,joe reed,8.900001,2.96666685740153,2020.0,0,0,3.0
2020,5,161,TAM,00-0036427,JohnTy00,tyler-johnson-6,Tyler Johnson,False,WR,WR,O,Minnesota,22.0,2025.0,0,0,0,9.0,,5.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,1025.0,5.0,1.0,,,tyler johnson,8.8,8.800000190734863,2023.0,0,0,1.0
2020,5,165,JAX,00-0036254,JohnCo01,collin-johnson-2,Collin Johnson,False,WR,WR,O,Texas,22.0,2024.0,0,0,0,3.0,,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,394.0,2.0,3.0,,,collin johnson,59.2,5.920000076293945,2020.0,0,0,10.0
2020,5,166,DET,00-0036277,CephQu00,quintez-cephus-1,Quintez Cephus,False,WR,WR,O,Wisconsin,22.0,2022.0,0,0,0,5.0,,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,568.0,4.0,4.0,,,quintez cephus,49.4,9.88000030517578,2021.0,0,0,5.0
2020,5,168,PHI,00-0036398,HighJo00,john-hightower-1,John Hightower,False,WR,WR,O,Boise St.,24.0,2021.0,0,0,0,1.0,,1.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,167.0,0.0,,,,john hightower,28.800001,2.880000114440918,2020.0,0,0,10.0
2020,5,171,HOU,00-0036308,CoulIs00,,Isaiah Coulter,False,WR,WR,O,Rhode Island,21.0,2021.0,0,0,0,0.0,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,isaiah coulter,0.0,0.0,2021.0,0,0,1.0
2020,5,172,DET,00-0036278,HuntJa01,jason-huntley-1,Jason Huntley,False,RB,RB,O,New Mexico St.,22.0,2021.0,0,0,0,0.0,,,6.0,0.0,0.0,0.0,0.0,0.0,18.0,70.0,0.0,1.0,0.0,0.0,,,,jason huntley,5.1,5.099999904632568,2021.0,0,0,1.0
2020,5,173,CHI,00-0036309,MoonDa00,darnell-mooney-1,Darnell Mooney,False,WR,WR,O,Tulane,22.0,2025.0,0,0,4,33.0,,23.0,91.0,0.0,1.0,0.0,0.0,0.0,13.0,59.0,1.0,309.0,4028.0,17.0,6.0,,,darnell mooney,219.7,12.92352923224954,2021.0,0,1,17.0
2020,5,176,MIN,00-0036345,OsboKJ00,kj-osborn-1,K.J. Osborn,False,WR,WR,O,Miami (FL),23.0,2024.0,0,0,2,13.0,,13.0,67.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,165.0,1902.0,16.0,4.0,,,kj osborn,158.5,9.323529411764707,2021.0,0,0,17.0
2020,6,187,CLE,00-0036233,PeopDo00,donovan-peoples-jones-1,Donovan Peoples-Jones,False,WR,WR,O,Michigan,21.0,2023.0,0,0,1,18.0,,17.0,58.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,122.0,1895.0,8.0,2.0,,,donovan peoples jones,167.1,9.829412123736214,2022.0,0,0,17.0
2020,6,200,PHI,00-0036271,WatkQu00,quez-watkins-1,Quez Watkins,False,WR,WR,O,Southern Miss,22.0,2023.0,0,0,1,13.0,,13.0,49.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,98.0,1249.0,6.0,4.0,,,quez watkins,121.5,6.75,2021.0,0,0,18.0
2020,6,201,BAL,00-0036133,ProcJa00,james-proche-1,James Proche,False,WR,WR,O,SMU,23.0,2025.0,0,0,0,4.0,,3.0,71.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,364.0,0.0,1.0,,,james proche,36.2,5.171428680419922,2021.0,0,0,7.0
2020,6,207,BUF,00-0036165,HodgIs00,isaiah-hodgins-1,Isaiah Hodgins,False,WR,WR,O,Oregon St.,21.0,2025.0,0,0,1,6.0,,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,749.0,8.0,,,,isaiah hodgins,126.0,11.454545454545455,2022.0,0,0,11.0
2020,6,212,IND,00-0036228,PatmDe00,dezmon-patmon-1,Dezmon Patmon,False,WR,WR,O,Washington St.,22.0,2022.0,0,0,0,0.0,,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,45.0,1.0,,,,dezmon patmon,4.4,4.400000095367432,2022.0,0,0,1.0
2020,6,214,SEA,00-0036247,SwaiFr00,freddie-swain-1,Freddie Swain,False,WR,WR,O,Florida,22.0,2022.0,0,0,0,5.0,,5.0,37.0,0.0,0.0,0.0,0.0,0.0,5.0,32.0,0.0,42.0,576.0,6.0,2.0,,,freddie swain,86.5,5.40625,2021.0,0,0,16.0
2020,7,217,SFO,00-0036259,JennJa00,jauan-jennings-1,Jauan Jennings,False,WR,WR,O,Tennessee,23.0,2025.0,0,0,0,21.0,,21.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,2581.0,22.0,2.0,,,jauan jennings,210.5,14.033333333333333,2024.0,0,1,15.0
2020,7,220,LAC,00-0036382,HillKJ00,kj-hill-1,K.J. Hill,False,WR,WR,O,Ohio St.,22.0,2021.0,0,0,0,1.0,,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,103.0,0.0,,,,kj hill,6.0,6.0,2021.0,0,0,1.0
2020,7,222,ARI,00-0036383,BenjEn00,eno-benjamin-1,Eno Benjamin,False,RB,RB,O,Arizona St.,21.0,2022.0,0,0,0,4.0,,4.0,24.0,0.0,0.0,0.0,0.0,0.0,111.0,431.0,3.0,31.0,235.0,0.0,1.0,,,eno benjamin,89.6,7.466666539510091,2022.0,0,0,12.0
2020,7,245,TAM,00-0036435,CalaRa00,raymond-calais-1,Raymond Calais,False,RB,RB,O,Louisiana,22.0,2020.0,0,0,0,0.0,,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,raymond calais,0.0,0.0,,0,0,
2020,7,246,MIA,00-0036245,PerrMa00,malcolm-perry-1,Malcolm Perry,False,RB,RB,O,Navy,23.0,2020.0,0,0,0,1.0,,1.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,9.0,92.0,1.0,,,,malcolm perry,24.7,3.0875000953674316,2020.0,0,0,8.0
2020,7,252,DEN,00-0036439,ClevTy00,tyrie-cleveland-1,Tyrie Cleveland,False,WR,WR,O,Florida,22.0,2022.0,0,0,0,0.0,,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,91.0,0.0,6.0,,,tyrie cleveland,12.3,2.4600000381469727,2020.0,0,0,5.0
2021,1,5,CIN,00-0036900,ChasJa00,jamarr-chase-1,Ja'Marr Chase,False,WR,WR,O,LSU,21.0,2025.0,2,5,4,58.0,,58.0,78.0,1.0,1.0,-7.0,0.0,0.0,21.0,69.0,0.0,520.0,6837.0,54.0,6.0,,,jamarr chase,403.0,23.705882352941178,2024.0,0,1,17.0
2021,1,6,MIA,00-0036613,WaddJa00,jaylen-waddle-1,Jaylen Waddle,False,WR,WR,O,Alabama,22.0,2025.0,0,0,4,41.0,,41.0,78.0,1.0,1.0,8.0,0.0,0.0,14.0,81.0,1.0,373.0,5039.0,26.0,4.0,,,jaylen waddle,247.8,15.487500190734863,2021.0,0,1,16.0
2021,1,10,PHI,00-0036912,SmitDe07,devonta-smith-1,DeVonta Smith,False,WR,WR,O,Alabama,22.0,2025.0,0,0,4,47.0,,47.0,80.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,385.0,5019.0,31.0,1.0,,,devonta smith,295.3,14.764999389648438,2022.0,0,1,20.0
2021,1,20,NYG,00-0036913,ToneKa00,kadarius-toney-1,Kadarius Toney,False,WR,WR,O,Florida,22.0,2024.0,0,0,0,7.0,,3.0,35.0,1.0,4.0,19.0,0.0,0.0,23.0,115.0,1.0,82.0,760.0,3.0,1.0,,,kadarius toney,82.36,9.151111178927952,2021.0,0,0,9.0
2021,1,24,PIT,00-0036893,HarrNa00,najee-harris-1,Najee Harris,False,RB,RB,O,Alabama,23.0,2025.0,0,1,4,30.0,,29.0,71.0,1.0,1.0,4.0,0.0,0.0,1112.0,4373.0,28.0,183.0,1174.0,6.0,4.0,,,najee harris,303.5,16.86111111111111,2021.0,0,1,18.0
2021,1,25,JAX,00-0036973,EtieTr00,travis-etienne-1,Travis Etienne,False,RB,RB,O,Clemson,22.0,2025.0,0,0,3,33.0,,33.0,66.0,0.0,0.0,0.0,0.0,0.0,897.0,3798.0,25.0,168.0,1338.0,7.0,,,,travis etienne,282.4,16.611764346852024,2023.0,0,1,17.0
2021,1,27,BAL,00-0036550,BateRa00,rashod-bateman-1,Rashod Bateman,False,WR,WR,O,Minnesota,21.0,2025.0,0,0,2,20.0,,20.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,157.0,2147.0,15.0,,,,rashod bateman,201.6,11.200000339084202,2024.0,0,0,18.0
2021,2,34,NYJ,00-0036980,MoorEl00,elijah-moore-1,Elijah Moore,False,WR,WR,O,Mississippi,21.0,2025.0,0,0,3,15.0,,7.0,70.0,0.0,0.0,0.0,0.0,0.0,26.0,95.0,2.0,209.0,2274.0,9.0,4.0,,,elijah moore,138.2,12.563636086203836,2021.0,0,1,11.0
2021,2,35,DEN,00-0036997,WillJa10,javonte-williams-1,Javonte Williams,False,RB,RB,O,North Carolina,21.0,2025.0,0,0,2,28.0,,19.0,70.0,0.0,0.0,0.0,0.0,0.0,858.0,3595.0,22.0,193.0,1103.0,7.0,1.0,,,javonte williams,204.9,12.052940817440257,2021.0,0,1,17.0
2021,2,49,ARI,00-0036936,MoorRo02,rondale-moore-1,Rondale Moore,False,WR,WR,O,Purdue,21.0,2023.0,0,0,0,12.0,,12.0,39.0,0.0,0.0,0.0,0.0,0.0,52.0,249.0,1.0,135.0,1201.0,3.0,1.0,,,rondale moore,87.9,10.987500190734863,2022.0,0,0,8.0
2021,2,56,SEA,00-0036620,EskrDW00,dwayne-eskridge-1,D'Wayne Eskridge,False,WR,WR,O,Western Michigan,24.0,2025.0,0,0,0,3.0,,2.0,43.0,0.0,0.0,0.0,0.0,0.0,8.0,74.0,0.0,24.0,228.0,1.0,1.0,,,dwayne eskridge,28.3,3.5374999046325684,2021.0,0,0,8.0
2021,2,57,LAR,00-0036849,AtweTu00,chatarius-atwell-1,Tutu Atwell,False,WR,WR,O,Louisville,21.0,2025.0,0,0,1,14.0,,14.0,64.0,0.0,1.0,0.0,0.0,0.0,16.0,72.0,1.0,105.0,1535.0,5.0,,,,tutu atwell,123.2,8.213333129882812,2023.0,0,0,15.0
2021,2,59,CAR,00-0036955,MarsTe00,terrace-marshall-jr-1,Terrace Marshall Jr.,False,WR,WR,O,LSU,21.0,2024.0,0,0,1,6.0,,6.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,808.0,1.0,1.0,,,terrace marshall jr,0.0,0.0,,0,0,
2021,3,77,LAC,00-0036988,PalmJo00,josh-palmer-1,Josh Palmer,False,WR,WR,O,Tennessee,21.0,2025.0,0,0,1,21.0,,19.0,70.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,204.0,2590.0,10.0,2.0,,,josh palmer,106.7,10.669999694824218,2023.0,0,0,10.0
2021,3,82,WAS,00-0036626,BrowDy00,dyami-brown-1,Dyami Brown,False,WR,WR,O,North Carolina,21.0,2025.0,0,0,0,7.0,,6.0,77.0,1.0,2.0,4.0,0.0,0.0,12.0,67.0,0.0,79.0,1011.0,5.0,4.0,,,dyami brown,108.3,6.016666836208767,2024.0,0,0,18.0
2021,3,85,GNB,00-0036991,RodgAm00,amari-rodgers-1,Amari Rodgers,False,WR,WR,O,Clemson,21.0,2023.0,0,0,0,2.0,,1.0,35.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,20.0,249.0,1.0,3.0,,,amari rodgers,43.1,4.788888719346788,2022.0,0,0,9.0
2021,3,88,SFO,00-0036984,SermTr00,trey-sermon-1,Trey Sermon,False,RB,RB,O,Ohio St.,22.0,2025.0,0,0,0,4.0,,1.0,46.0,0.0,0.0,0.0,0.0,0.0,134.0,505.0,3.0,22.0,138.0,0.0,1.0,,,trey sermon,28.3,5.659999847412109,2021.0,0,0,5.0
2021,3,89,HOU,00-0036554,CollNi00,nico-collins-1,Nico Collins,False,WR,WR,O,Michigan,22.0,2025.0,0,2,1,33.0,,33.0,66.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,1.0,289.0,4347.0,24.0,2.0,,,nico collins,248.90001,17.77857208251953,2024.0,0,1,14.0
2021,3,91,CLE,00-0036999,SchwAn00,anthony-schwartz-1,Anthony Schwartz,False,WR,WR,O,Auburn,21.0,2022.0,0,0,0,2.0,,2.0,25.0,0.0,0.0,0.0,0.0,0.0,10.0,96.0,1.0,14.0,186.0,1.0,3.0,,,anthony schwartz,18.8,3.133333206176758,2022.0,0,0,6.0
2021,4,107,NYJ,00-0036924,CartMi03,michael-carter-5,Michael Carter,False,RB,RB,O,North Carolina,22.0,2025.0,0,0,2,16.0,,11.0,61.0,0.0,0.0,0.0,0.0,0.0,418.0,1692.0,9.0,145.0,1038.0,1.0,1.0,,,michael carter,35.8,11.933333079020182,2024.0,0,0,3.0
2021,4,109,TEN,00-0036627,FitzDe00,dez-fitzpatrick-1,Dez Fitzpatrick,False,WR,WR,O,Louisville,23.0,2024.0,0,0,0,0.0,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,49.0,1.0,1.0,,,dez fitzpatrick,15.9,5.299999872843425,2021.0,0,0,3.0
2021,4,112,DET,00-0036963,StxxAm00,amon-ra-st-brown-1,Amon-Ra St. Brown,False,WR,WR,O,USC,21.0,2025.0,2,4,3,57.0,,57.0,83.0,1.0,1.0,7.0,1.0,0.0,25.0,195.0,1.0,547.0,6252.0,44.0,1.0,,,amon ra st brown,386.5,20.342105263157894,2023.0,0,1,19.0
2021,4,119,MIN,00-0036842,NwanKe00,kene-nwangwu-1,Kene Nwangwu,False,RB,RB,O,Iowa St.,23.0,2025.0,0,0,0,5.0,,3.0,51.0,0.0,0.0,0.0,0.0,0.0,40.0,137.0,0.0,6.0,30.0,0.0,5.0,,,kene nwangwu,6.0,6.0,2024.0,0,0,1.0
2021,4,120,NWE,00-0036875,StevRh00,rhamondre-stevenson-1,Rhamondre Stevenson,False,RB,RB,O,Oklahoma,23.0,2025.0,0,0,2,28.0,,28.0,70.0,0.0,0.0,0.0,0.0,0.0,836.0,3669.0,28.0,186.0,1295.0,4.0,3.0,,,rhamondre stevenson,249.09999,14.652940637925091,2022.0,0,1,17.0
2021,4,126,CAR,00-0036555,HubbCh01,chuba-hubbard-1,Chuba Hubbard,False,RB,RB,O,Oklahoma St.,22.0,2025.0,0,0,2,27.0,,27.0,79.0,0.0,0.0,0.0,0.0,0.0,889.0,3686.0,23.0,151.0,972.0,5.0,4.0,,,chuba hubbard,241.6,16.10666707356771,2024.0,0,1,15.0
2021,4,129,TAM,00-0036877,DardJa00,jaelon-darden-1,Jaelon Darden,False,WR,WR,O,North Texas,22.0,2024.0,0,0,0,0.0,,0.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,9.0,75.0,0.0,,,,jaelon darden,11.4,1.6285713740757533,2021.0,0,0,7.0
2021,4,131,BAL,00-0036630,WallTy00,tylan-wallace-1,Tylan Wallace,False,WR,WR,O,Oklahoma St.,22.0,2025.0,0,0,0,3.0,,3.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,305.0,2.0,13.0,,,tylan wallace,43.1,4.30999984741211,2024.0,0,0,10.0
2021,4,141,LAR,00-0036918,HarrJa03,jacob-harris-2,Jacob Harris,False,WR,WR,O,Central Florida,24.0,2023.0,0,0,0,0.0,,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,,,jacob harris,1.6,1.600000023841858,2022.0,0,0,1.0
2021,5,150,PHI,00-0036919,GainKe00,kenny-gainwell-1,Kenneth Gainwell,False,RB,RB,O,Memphis,22.0,2025.0,0,0,0,24.0,,15.0,83.0,1.0,1.0,17.0,0.0,0.0,394.0,1722.0,17.0,175.0,1207.0,4.0,7.0,,,kenneth gainwell,139.9,8.22941140567555,2021.0,0,0,17.0
2021,5,157,MIN,00-0036635,SmitIh00,ihmir-smith-marsette-1,Ihmir Smith-Marsette,False,WR,WR,O,Iowa,22.0,2024.0,0,0,0,4.0,,1.0,48.0,0.0,0.0,0.0,0.0,0.0,9.0,73.0,1.0,14.0,182.0,2.0,1.0,,,ihmir smith marsette,28.599998,9.533332824707031,2021.0,0,0,3.0
2021,5,179,DAL,00-0036646,FehoSi00,simi-fehoko-1,Simi Fehoko,False,WR,WR,O,Stanford,23.0,2025.0,0,0,0,1.0,,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,139.0,1.0,5.0,,,simi fehoko,7.9,7.900000095367432,2023.0,0,0,1.0
2021,5,181,KAN,00-0036647,PoweCo00,cornell-powell-1,Cornell Powell,False,WR,WR,O,Clemson,23.0,2022.0,0,0,0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,cornell powell,0.0,0.0,,0,0,
2021,6,187,ATL,00-0036951,DarbFr00,frank-darby-1,Frank Darby,False,WR,WR,O,Arizona St.,23.0,2023.0,0,0,0,0.0,,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,0.0,,,,frank darby,2.5,2.5,2022.0,0,0,1.0
2021,6,194,SFO,00-0036567,MitcEl00,elijah-mitchell-2,Elijah Mitchell,False,RB,RB,O,Louisiana,23.0,2025.0,0,0,0,11.0,,11.0,28.0,0.0,0.0,0.0,0.0,0.0,327.0,1523.0,9.0,28.0,158.0,1.0,,,,elijah mitchell,200.6,14.32857186453683,2021.0,0,1,14.0
2021,6,196,NYG,00-0036569,BrigGa00,gary-brightwell-1,Gary Brightwell,False,RB,RB,O,Arizona,22.0,2025.0,0,0,0,1.0,,1.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,164.0,1.0,11.0,92.0,0.0,3.0,,,gary brightwell,11.6,3.866666793823242,2023.0,0,0,3.0
2021,6,198,LAC,00-0036650,RounLa00,larry-rountree-iii-1,Larry Rountree,False,RB,RB,O,Missouri,22.0,2022.0,0,0,0,1.0,,1.0,16.0,0.0,0.0,0.0,0.0,0.0,49.0,106.0,1.0,3.0,13.0,0.0,,,,larry rountree,5.3,2.6500000953674316,2022.0,0,0,2.0
2021,6,202,CIN,00-0036857,EvanCh02,chris-evans-2,Chris Evans,False,RB,RB,O,Michigan,23.0,2023.0,0,0,0,2.0,,2.0,34.0,0.0,0.0,0.0,0.0,0.0,19.0,89.0,0.0,19.0,188.0,3.0,6.0,,,chris evans,52.399998,4.366666475931804,2021.0,0,0,12.0
2021,6,203,BUF,00-0036571,StevMa00,marquez-stevenson-1,Marquez Stevenson,False,WR,WR,O,Houston,23.0,2021.0,0,0,0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,marquez stevenson,0.0,0.0,,0,0,
2021,6,204,CAR,00-0036572,SmitSh03,shi-smith-1,Shi Smith,False,WR,WR,O,South Carolina,22.0,2022.0,0,0,0,4.0,,4.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,28.0,400.0,2.0,4.0,,,shi smith,61.6,4.106666564941406,2022.0,0,0,15.0
2021,6,205,TEN,00-0036652,McMaRa00,racey-mcmath-1,Racey McMath,False,WR,WR,O,LSU,22.0,2022.0,0,0,0,0.0,,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,48.0,0.0,2.0,,,racey mcmath,6.4,1.600000023841858,2022.0,0,0,4.0
2021,6,209,JAX,00-0036858,CampJa03,jalen-camp-1,Jalen Camp,False,WR,WR,O,Georgia Tech,23.0,2022.0,0,0,0,0.0,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,,,,jalen camp,1.7,1.7000000476837158,2022.0,0,0,1.0
2021,6,211,CLE,00-0036654,FeltDe00,demetric-felton-1,Demetric Felton,False,RB,RB,O,UCLA,23.0,2022.0,0,0,0,2.0,,2.0,24.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,20.0,189.0,2.0,3.0,,,demetric felton,50.5,4.590909090909091,2021.0,0,0,11.0
2021,6,217,CHI,00-0036906,HerbKh00,khalil-herbert-1,Khalil Herbert,False,RB,RB,O,Virginia Tech,23.0,2025.0,0,0,1,13.0,,12.0,63.0,0.0,0.0,0.0,0.0,0.0,416.0,1957.0,9.0,54.0,316.0,2.0,7.0,,,khalil herbert,112.5,9.375,2023.0,0,0,12.0
2021,6,219,DEN,00-0036657,WillSe00,seth-williams-1,Seth Williams,False,WR,WR,O,Auburn,21.0,2021.0,0,0,0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,,,,seth williams,4.4,4.400000095367432,2021.0,0,0,1.0
2021,6,221,CHI,00-0036907,NewsDa00,dazz-newsome-1,Dazz Newsome,False,WR,WR,O,North Carolina,22.0,2021.0,0,0,0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,1.0,,,dazz newsome,4.3,1.433333396911621,2021.0,0,0,3.0
2021,7,229,IND,00-0036482,StraMi03,,Mike Strachan,False,WR,WR,O,Charleston (WV),24.0,2023.0,0,0,0,0.0,,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,130.0,0.0,,,,mike strachan,5.5,2.75,2023.0,0,0,2.0
2021,7,233,LAR,00-0036860,FunkJa00,jake-funk-1,Jake Funk,False,RB,RB,O,Maryland,23.0,2023.0,0,0,0,0.0,,0.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,1.0,12.0,0.0,1.0,,,jake funk,3.2,3.200000047683716,2023.0,0,0,1.0
2021,7,242,NWE,00-0036536,NixoTr01,tre-nixon-1,Tre Nixon,False,WR,WR,O,Central Florida,23.0,,0,0,0,,,,,,,,,,,,,,,,,,,tre nixon,0.0,0.0,,0,0,
2021,7,244,MIA,00-0036578,DoakGe00,gerrid-doaks-1,Gerrid Doaks,False,RB,RB,O,Cincinnati,23.0,,0,0,0,,,,,,,,,,,,,,,,,,,gerrid doaks,0.0,0.0,,0,0,
2021,7,249,LAR,00-0036862,SkowBe00,ben-skowronek-1,Ben Skowronek,False,WR,WR,O,Notre Dame,24.0,2025.0,0,1,1,8.0,,6.0,72.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,1.0,67.0,713.0,2.0,33.0,,,ben skowronek,84.3,6.021428789411273,2022.0,0,0,14.0
2021,7,255,NOR,00-0036939,BakeKa00,kawaan-baker-1,Kawaan Baker,False,WR,WR,O,South Alabama,23.0,2021.0,0,0,0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,kawaan baker,0.0,0.0,,0,0,
2021,7,256,GNB,00-0036669,HillKy00,kylin-hill-1,Kylin Hill,False,RB,RB,O,Mississippi St.,23.0,2022.0,0,0,0,0.0,,0.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,0.0,1.0,5.0,0.0,1.0,,,kylin hill,3.9,0.9750000238418579,2021.0,0,0,4.0
2021,7,257,DET,00-0036670,JeffJe00,jermar-jefferson-1,Jermar Jefferson,False,RB,RB,O,Oregon St.,21.0,2025.0,0,0,0,1.0,,1.0,11.0,0.0,0.0,0.0,0.0,0.0,21.0,96.0,2.0,5.0,33.0,0.0,,,,jermar jefferson,25.7,6.425000190734863,2021.0,0,0,4.0
2021,7,258,WAS,00-0036671,MilnDa00,dax-milne-1,Dax Milne,False,WR,WR,O,BYU,22.0,2022.0,0,0,0,1.0,,1.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,15.0,120.0,1.0,,,,dax milne,15.7,2.242857115609305,2022.0,0,0,7.0
2022,1,8,ATL,00-0037238,LondDr00,drake-london-1,Drake London,False,WR,WR,O,USC,21.0,2025.0,0,0,3,32.0,,32.0,62.0,1.0,1.0,22.0,0.0,0.0,1.0,-3.0,0.0,309.0,3961.0,22.0,2.0,,,drake london,280.8,16.517646340762866,2024.0,0,1,17.0
2022,1,10,NYJ,00-0037740,WilsGa00,garrett-wilson-2,Garrett Wilson,False,WR,WR,O,Ohio St.,22.0,2025.0,0,0,3,27.0,,27.0,58.0,0.0,2.0,0.0,0.0,0.0,10.0,9.0,0.0,315.0,3644.0,18.0,1.0,,,garrett wilson,251.9,14.8176466997932,2024.0,0,1,17.0
2022,1,11,NOR,00-0037239,OlavCh00,chris-olave-1,Chris Olave,False,WR,WR,O,Ohio St.,22.0,2025.0,0,0,3,27.0,,27.0,55.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,291.0,3728.0,19.0,3.0,,,chris olave,231.3,14.456250190734863,2023.0,0,1,16.0
2022,1,12,DET,00-0037240,WillJa11,jameson-williams-1,Jameson Williams,False,WR,WR,O,Alabama,21.0,2025.0,0,0,1,26.0,,26.0,50.0,0.0,0.0,0.0,0.0,0.0,21.0,142.0,2.0,148.0,2513.0,17.0,,,,jameson williams,225.2,14.074999809265137,2024.0,0,1,16.0
2022,1,16,WAS,00-0037741,DotsJa00,jahan-dotson-1,Jahan Dotson,False,WR,WR,O,Penn St.,22.0,2025.0,0,0,2,12.0,,8.0,63.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,121.0,1519.0,12.0,2.0,,,jahan dotson,130.6,10.883333841959635,2022.0,0,0,12.0
