prospect,position,prospect_college,prospect_pick,prospect_year,comp_rank,comp_player,comp_college,comp_pick,comp_year,similarity_score,comparison_coverage,dominant_category,category_breakdown,hit24,hit12,career_ppg,first_3yr_ppg,nfl_best_season_ppg
Justin Joly,TE,NC State,0,2026,5,Clive Walford,Miami (FL),0,2015,83.5,0.55,production,draft_capital=0.43; size_speed=0.09; production=1.03; slap_score=0.35,0.0,0.0,5.793333333333334,5.793333333333334,5.793333333333334
Justin Joly,TE,NC State,0,2026,6,Cameron Latu,Alabama,0,2023,82.3,0.55,size_speed,draft_capital=0.09; size_speed=1.18; production=0.92; slap_score=0.38,0.0,0.0,,,0.0
Justin Joly,TE,NC State,0,2026,7,Tyler Kroft,Rutgers,0,2015,81.8,0.55,size_speed,draft_capital=0.21; size_speed=1.50; production=0.88; slap_score=0.09,0.0,0.0,8.293333333333333,8.293333333333333,8.293333333333333
Justin Joly,TE,NC State,0,2026,8,John Bates,Boise St.,0,2021,81.8,0.475,size_speed,draft_capital=0.50; size_speed=1.49; production=0.87; slap_score=0.16,0.0,0.0,4.627272746779702,4.627272746779702,4.627272746779702
Justin Joly,TE,NC State,0,2026,9,Michael Roberts,Toledo,0,2017,81.6,0.55,production,draft_capital=0.53; size_speed=0.65; production=0.96; slap_score=0.59,0.0,0.0,,,5.285714285714286
Justin Joly,TE,NC State,0,2026,10,Ja'Tavion Sanders,Texas,0,2024,81.6,0.55,production,draft_capital=0.09; size_speed=0.93; production=1.13; slap_score=0.13,0.0,0.0,4.909090909090909,4.909090909090909,4.909090909090909
Jack Endries,TE,Texas,0,2026,1,Josh Whyle,Cincinnati,0,2023,91.0,0.55,draft_capital,draft_capital=0.48; size_speed=0.18; production=0.39; slap_score=0.31,0.0,0.0,4.342857142857143,4.342857142857143,4.342857142857143
Jack Endries,TE,Texas,0,2026,2,Foster Moreau,LSU,0,2019,90.8,0.55,production,draft_capital=0.26; size_speed=0.44; production=0.49; slap_score=0.24,0.0,0.0,7.108333259820938,7.108333259820938,7.108333259820938
Jack Endries,TE,Texas,0,2026,3,AJ Barner,Michigan,0,2024,90.8,0.55,production,draft_capital=0.00; size_speed=0.03; production=0.61; slap_score=0.16,0.0,0.0,8.664705882352942,8.664705882352942,8.664705882352942
Jack Endries,TE,Texas,0,2026,4,Albert Okwuegbunam,Missouri,0,2020,89.9,0.55,size_speed,draft_capital=0.08; size_speed=0.73; production=0.52; slap_score=0.15,0.0,0.0,5.846153910343464,5.846153910343464,5.846153910343464
Jack Endries,TE,Texas,0,2026,5,Cade Otton,Washington,0,2022,89.7,0.55,size_speed,draft_capital=0.25; size_speed=0.73; production=0.41; slap_score=0.33,1.0,0.0,10.042857142857144,10.042857142857144,10.042857142857144
Jack Endries,TE,Texas,0,2026,6,Erick All,Iowa,0,2024,89.3,0.55,size_speed,draft_capital=0.13; size_speed=0.73; production=0.59; slap_score=0.06,0.0,0.0,4.4750000000000005,4.4750000000000005,4.4750000000000005
Jack Endries,TE,Texas,0,2026,7,Ian Thomas,Indiana,0,2018,89.2,0.55,production,draft_capital=0.33; size_speed=0.35; production=0.65; slap_score=0.15,0.0,0.0,8.13,8.13,8.13
Jack Endries,TE,Texas,0,2026,8,Luke Farrell,Ohio St.,0,2021,88.6,0.475,production,draft_capital=0.41; size_speed=0.02; production=0.84; slap_score=0.10,0.0,0.0,3.5,3.1666666666666665,3.5
Jack Endries,TE,Texas,0,2026,9,Tommy Tremble,Notre Dame,0,2021,88.1,0.55,draft_capital,draft_capital=0.66; size_speed=0.13; production=0.61; slap_score=0.25,0.0,0.0,5.64,4.646153846153846,5.64
Jack Endries,TE,Texas,0,2026,10,Adam Trautman,Dayton,0,2020,87.9,0.438,production,draft_capital=0.27; size_speed=0.05; production=1.09; slap_score=0.16,0.0,0.0,5.754545396024531,5.754545396024531,5.754545396024531
Michael Trigg,TE,Baylor,0,2026,1,Gunnar Helm,Texas,0,2025,89.1,0.55,production,draft_capital=0.53; size_speed=0.18; production=0.63; slap_score=0.07,0.0,0.0,5.73125,5.73125,5.73125
Michael Trigg,TE,Baylor,0,2026,2,Ja'Tavion Sanders,Texas,0,2024,86.1,0.55,size_speed,draft_capital=0.24; size_speed=0.93; production=0.71; slap_score=0.29,0.0,0.0,4.909090909090909,4.909090909090909,4.909090909090909
Michael Trigg,TE,Baylor,0,2026,3,Michael Roberts,Toledo,0,2017,85.6,0.55,production,draft_capital=0.68; size_speed=0.65; production=0.74; slap_score=0.18,0.0,0.0,,,5.285714285714286
Michael Trigg,TE,Baylor,0,2026,4,Cameron Latu,Alabama,0,2023,85.3,0.55,size_speed,draft_capital=0.24; size_speed=1.18; production=0.72; slap_score=0.03,0.0,0.0,,,0.0
Michael Trigg,TE,Baylor,0,2026,5,Trevon Wesco,West Virginia,0,2019,84.8,0.55,size_speed,draft_capital=0.57; size_speed=1.00; production=0.72; slap_score=0.24,0.0,0.0,,,0.0
Michael Trigg,TE,Baylor,0,2026,6,Tyler Higbee,Western Kentucky,0,2016,83.4,0.55,size_speed,draft_capital=0.39; size_speed=1.74; production=0.45; slap_score=0.05,0.0,0.0,11.457142857142856,4.6571428571428575,11.457142857142856
Michael Trigg,TE,Baylor,0,2026,7,Colby Parkinson,Stanford,0,2020,83.3,0.55,size_speed,draft_capital=0.78; size_speed=1.14; production=0.74; slap_score=0.06,0.0,0.0,9.414285714285716,4.942857142857143,9.414285714285716
Michael Trigg,TE,Baylor,0,2026,8,Jordan Akins,Central Florida,0,2018,83.2,0.438,size_speed,draft_capital=0.15; size_speed=1.55; production=0.70; slap_score=0.21,0.0,0.0,7.766666666666667,6.438461544422003,7.766666666666667
Michael Trigg,TE,Baylor,0,2026,9,Devin Asiasi,UCLA,0,2020,82.6,0.55,size_speed,draft_capital=0.00; size_speed=1.10; production=0.84; slap_score=0.54,0.0,0.0,,,0.0
Michael Trigg,TE,Baylor,0,2026,10,Chigoziem Okonkwo,Maryland,0,2022,82.6,0.55,size_speed,draft_capital=0.94; size_speed=1.31; production=0.51; slap_score=0.35,0.0,0.0,7.294117647058823,7.1000000000000005,7.294117647058823
Tanner Koziol,TE,Houston,0,2026,1,Will Mallory,Miami (FL),0,2023,88.8,0.55,production,draft_capital=0.36; size_speed=0.36; production=0.68; slap_score=0.13,0.0,0.0,3.5181818181818185,3.5181818181818185,3.5181818181818185
Tanner Koziol,TE,Houston,0,2026,2,Beau Sandland,Montana St.,0,2016,87.0,0.475,draft_capital,draft_capital=0.78; size_speed=0.53; production=0.37; slap_score=0.42,0.0,0.0,,,0.0
Tanner Koziol,TE,Houston,0,2026,3,Bucky Hodges,Virginia Tech,0,2017,86.8,0.55,production,draft_capital=0.19; size_speed=0.02; production=0.83; slap_score=0.32,0.0,0.0,,,0.0
Tanner Koziol,TE,Houston,0,2026,4,Zach Davidson,Central Missouri St.,0,2021,86.8,0.438,production,draft_capital=0.26; size_speed=0.49; production=1.04; slap_score=0.30,0.0,0.0,,,0.0
Tanner Koziol,TE,Houston,0,2026,5,Andrew Ogletree,Youngstown St.,0,2022,86.4,0.438,production,draft_capital=0.06; size_speed=0.20; production=1.04; slap_score=0.47,0.0,0.0,3.5700000000000003,3.5700000000000003,3.5700000000000003
Tanner Koziol,TE,Houston,0,2026,6,Luke Farrell,Ohio St.,0,2021,85.9,0.475,production,draft_capital=0.62; size_speed=0.58; production=0.84; slap_score=0.25,0.0,0.0,3.5,3.1666666666666665,3.5
Tanner Koziol,TE,Houston,0,2026,7,Seth Devalve,Princeton,0,2016,85.6,0.438,production,draft_capital=0.73; size_speed=0.40; production=1.04; slap_score=0.01,0.0,0.0,4.78125,4.78125,4.78125
Tanner Koziol,TE,Houston,0,2026,8,Jerell Adams,South Carolina,0,2016,85.5,0.55,production,draft_capital=0.00; size_speed=0.72; production=0.80; slap_score=0.41,0.0,0.0,3.8,3.8,3.8
Tanner Koziol,TE,Houston,0,2026,9,Josh Whyle,Cincinnati,0,2023,84.5,0.55,production,draft_capital=0.55; size_speed=0.39; production=0.94; slap_score=0.16,0.0,0.0,4.342857142857143,4.342857142857143,4.342857142857143
Tanner Koziol,TE,Houston,0,2026,10,Jaylen Samuels,North Carolina St.,0,2018,84.4,0.438,production,draft_capital=0.29; size_speed=0.96; production=1.05; slap_score=0.33,0.0,0.0,,,0.0
Sam Roush,TE,Stanford,0,2026,1,Foster Moreau,LSU,0,2019,92.5,0.55,production,draft_capital=0.05; size_speed=0.24; production=0.50; slap_score=0.02,0.0,0.0,7.108333259820938,7.108333259820938,7.108333259820938
Sam Roush,TE,Stanford,0,2026,2,Josh Whyle,Cincinnati,0,2023,91.7,0.55,size_speed,draft_capital=0.27; size_speed=0.50; production=0.44; slap_score=0.09,0.0,0.0,4.342857142857143,4.342857142857143,4.342857142857143
Sam Roush,TE,Stanford,0,2026,3,Seth Devalve,Princeton,0,2016,91.4,0.438,production,draft_capital=0.09; size_speed=0.52; production=0.67; slap_score=0.06,0.0,0.0,4.78125,4.78125,4.78125
Sam Roush,TE,Stanford,0,2026,4,Will Mallory,Miami (FL),0,2023,90.5,0.55,production,draft_capital=0.47; size_speed=0.47; production=0.48; slap_score=0.06,0.0,0.0,3.5181818181818185,3.5181818181818185,3.5181818181818185
Sam Roush,TE,Stanford,0,2026,5,AJ Barner,Michigan,0,2024,89.7,0.55,size_speed,draft_capital=0.20; size_speed=0.65; production=0.57; slap_score=0.05,0.0,0.0,8.664705882352942,8.664705882352942,8.664705882352942
Sam Roush,TE,Stanford,0,2026,6,George Kittle,Iowa,0,2017,89.4,0.55,production,draft_capital=0.24; size_speed=0.22; production=0.69; slap_score=0.03,1.0,1.0,16.16875,16.16875,16.16875
Sam Roush,TE,Stanford,0,2026,7,Jared Wiley,TCU,0,2024,88.6,0.55,production,draft_capital=0.02; size_speed=0.33; production=0.74; slap_score=0.14,0.0,0.0,,,0.0
Sam Roush,TE,Stanford,0,2026,8,Zach Davidson,Central Missouri St.,0,2021,88.1,0.438,production,draft_capital=0.56; size_speed=0.60; production=0.67; slap_score=0.23,0.0,0.0,,,0.0
Sam Roush,TE,Stanford,0,2026,9,Adam Trautman,Dayton,0,2020,87.4,0.438,production,draft_capital=0.48; size_speed=0.63; production=0.67; slap_score=0.38,0.0,0.0,5.754545396024531,5.754545396024531,5.754545396024531
Sam Roush,TE,Stanford,0,2026,10,Dalton Keene,Virginia Tech,0,2020,86.6,0.55,production,draft_capital=0.54; size_speed=0.32; production=0.72; slap_score=0.36,0.0,0.0,,,0.0
Dallen Bentley,TE,Utah,0,2026,1,Seth Devalve,Princeton,0,2016,94.1,0.438,production,draft_capital=0.15; size_speed=0.11; production=0.52; slap_score=0.07,0.0,0.0,4.78125,4.78125,4.78125
Dallen Bentley,TE,Utah,0,2026,2,Will Mallory,Miami (FL),0,2023,93.4,0.55,production,draft_capital=0.23; size_speed=0.06; production=0.42; slap_score=0.05,0.0,0.0,3.5181818181818185,3.5181818181818185,3.5181818181818185
Dallen Bentley,TE,Utah,0,2026,3,Zach Davidson,Central Missouri St.,0,2021,92.2,0.438,production,draft_capital=0.32; size_speed=0.20; production=0.52; slap_score=0.22,0.0,0.0,,,0.0
Dallen Bentley,TE,Utah,0,2026,4,Josh Whyle,Cincinnati,0,2023,91.4,0.55,production,draft_capital=0.03; size_speed=0.10; production=0.58; slap_score=0.08,0.0,0.0,4.342857142857143,4.342857142857143,4.342857142857143
Dallen Bentley,TE,Utah,0,2026,5,Foster Moreau,LSU,0,2019,90.3,0.55,production,draft_capital=0.19; size_speed=0.16; production=0.64; slap_score=0.01,0.0,0.0,7.108333259820938,7.108333259820938,7.108333259820938
Dallen Bentley,TE,Utah,0,2026,6,George Kittle,Iowa,0,2017,90.1,0.55,production,draft_capital=0.00; size_speed=0.19; production=0.67; slap_score=0.04,1.0,1.0,16.16875,16.16875,16.16875
Dallen Bentley,TE,Utah,0,2026,7,Jaylen Samuels,North Carolina St.,0,2018,90.0,0.438,size_speed,draft_capital=0.29; size_speed=0.67; production=0.54; slap_score=0.25,0.0,0.0,,,0.0
Dallen Bentley,TE,Utah,0,2026,8,Kylen Granson,SMU,0,2021,89.3,0.55,size_speed,draft_capital=0.33; size_speed=0.77; production=0.47; slap_score=0.23,0.0,0.0,4.866666666666666,4.866666666666666,4.866666666666666
Dallen Bentley,TE,Utah,0,2026,9,Jerell Adams,South Carolina,0,2016,88.9,0.55,draft_capital,draft_capital=0.58; size_speed=0.43; production=0.47; slap_score=0.32,0.0,0.0,3.8,3.8,3.8
Dallen Bentley,TE,Utah,0,2026,10,Andrew Ogletree,Youngstown St.,0,2022,88.5,0.438,draft_capital,draft_capital=0.64; size_speed=0.09; production=0.52; slap_score=0.39,0.0,0.0,3.5700000000000003,3.5700000000000003,3.5700000000000003
John Michael Gyllenborg,TE,Wyoming,0,2026,1,Zack Kuntz,Old Dominion,0,2023,90.5,0.55,slap_score,draft_capital=0.43; size_speed=0.04; production=0.31; slap_score=0.46,0.0,0.0,,,0.0
John Michael Gyllenborg,TE,Wyoming,0,2026,2,Nick Muse,South Carolina,0,2022,89.8,0.55,size_speed,draft_capital=0.48; size_speed=0.61; production=0.30; slap_score=0.38,0.0,0.0,,,0.0
